:ID,name:string,aliases:string[],:LABEL,n_mentions:int,x:float,y:float,component:int,statement_zh:string,courtesy_name:string,birth_year:string,death_year:string,native_place:string,author:string,year:string,topic:string,proposed_by:string,modality:string,descriptor:string,channel:string,triple_burner:string,nature:string,note:string
Doctrine_dbd88563e4,徐、陈二家著作于本经皆止顺文敷衍，于仲圣方皆止知大意,,Doctrine,1,-1.80674,-0.65186,0,徐、陈二家著作于本经皆止顺文敷衍，于仲圣方皆止知大意,,,,,,,前人著作不足,周伯度,,,,,,
Doctrine_da590d5d15,以邪正之分合，定人参之去取,,Doctrine,1,-1.80632,-0.7146,0,以邪正之分合，定人参之去取,,,,,,,人参用法,徐洄溪,,,,,,
Doctrine_24bfaba46c,小柴胡汤之去参，为邪合之据；桂枝新加汤之有参，为邪分之据,,Doctrine,1,-0.1502,0.0201,85,小柴胡汤之去参，为邪合之据；桂枝新加汤之有参，为邪分之据,,,,,,,人参用法,邹润安,,,,,,
Doctrine_fe0fe0b8d1,不知参者，善和阴阳，专用以和正，不用以驱邪；于驱邪之中而加以参，稍一不当，害即随之,,Doctrine,1,-1.74308,-0.66756,0,不知参者，善和阴阳，专用以和正，不用以驱邪；于驱邪之中而加以参，稍一不当，害即随之,,,,,,,人参用法,周伯度,,,,,,
Doctrine_65011efd23,故必得如新加汤，驱邪之他药，不致以人参堕其功，和正之人参，且能为他药弭其隙，始为真知参而用之无误,,Doctrine,1,-1.76776,-0.70507,0,故必得如新加汤，驱邪之他药，不致以人参堕其功，和正之人参，且能为他药弭其隙，始为真知参而用之无误,,,,,,,人参配伍,周伯度,,,,,,
Doctrine_6dc6b6cf40,邪正之分合，当以去某经入某经，及病气之进退衰旺为言，不当以一证一脉，判邪正定分合,,Doctrine,1,-1.76983,-0.66616,0,邪正之分合，当以去某经入某经，及病气之进退衰旺为言，不当以一证一脉，判邪正定分合,,,,,,,辨证方法,周伯度,,,,,,
Doctrine_720b13c5b3,列明辨于学问思之后,,Doctrine,1,-1.77729,-0.67354,0,列明辨于学问思之后,,,,,,,识方辨药,周伯度,,,,,,
Doctrine_1c96524490,医虽艺术，而深诣甚难,,Doctrine,1,-1.7622,-0.65894,0,医虽艺术，而深诣甚难,,,,,,,医学难学,周伯度,,,,,,
Doctrine_f0b8cfb6a3,医书汗牛充栋，大抵下驷十之七，中驷十之二，上驷十之一,,Doctrine,1,-1.78937,-0.64449,0,医书汗牛充栋，大抵下驷十之七，中驷十之二，上驷十之一,,,,,,,医书分级,周伯度,,,,,,
Doctrine_c32f41cb03,上中驷之书，无不由研求内经与仲圣书而出,,Doctrine,1,-1.7199,-0.69491,0,上中驷之书，无不由研求内经与仲圣书而出,,,,,,,经典地位,周伯度,,,,,,
Doctrine_34e77ed074,今贱中医贵西医，而治病则仍以中医，上中驷之书，已为彼所唾弃，其将于下驷书求进步乎，必不能矣,,Doctrine,1,-1.78142,-0.69222,0,今贱中医贵西医，而治病则仍以中医，上中驷之书，已为彼所唾弃，其将于下驷书求进步乎，必不能矣,,,,,,,扬西抑中批判,周伯度,,,,,,
Doctrine_f2f2469cc8,得彼说则大喜，相与扬西而抑中,,Doctrine,1,-1.75069,-0.69867,0,得彼说则大喜，相与扬西而抑中,,,,,,,扬西抑中现象,周伯度,,,,,,
Doctrine_b7a71f9f65,国朝大医，无过叶天士、徐洄溪、尤在泾三家，而叶注本事方，多羼以入某经无当之言，徐辑伤寒类方，兰台轨范，有碎锦而无全壁，尤,,Doctrine,1,-1.78118,-0.66379,0,国朝大医，无过叶天士、徐洄溪、尤在泾三家，而叶注本事方，多羼以入某经无当之言，徐辑伤寒类方，兰台轨范，有碎锦而无全壁，尤注伤寒论，金匮要略，於方解多简而浑,,,,,,,对清代三大医家注解的评价,周伯度,,,,,,
Doctrine_cfbc88dd04,阴者藏精而起亟，故肾之精华，必聚于上，上为末而下为本，西人谓脑主知觉，心不主知觉，是但见其上之精华而不见其下之蕴蓄也。是,,Doctrine,1,-1.80255,-0.642,0,阴者藏精而起亟，故肾之精华，必聚于上，上为末而下为本，西人谓脑主知觉，心不主知觉，是但见其上之精华而不见其下之蕴蓄也。是不知阴为阳守，阳为阴使也,,,,,,,心肾脑与知觉关系,周伯度,,,,,,
Doctrine_0b442c5738,脑筋由心丛而来，其丛乃脊髓百结两根之所为。脑筋既根于心丛，自属心主知觉，脑髓听命于心。此可譬之电线，心发电，脊过电，而脑,,Doctrine,1,-1.95605,-0.67724,514,脑筋由心丛而来，其丛乃脊髓百结两根之所为。脑筋既根于心丛，自属心主知觉，脑髓听命于心。此可譬之电线，心发电，脊过电，而脑其至所也。盖肾生精化髓而输于脑，心以阳而为。肾之使，理固如是,,,,,,,脑筋与心主知觉,,,,,,,
Doctrine_f22b87e5b4,不思古圣垂示气化，实由洞明形质；而西医解剖形质，何从窥见气化,,Doctrine,1,-1.73036,-0.69403,0,不思古圣垂示气化，实由洞明形质；而西医解剖形质，何从窥见气化,,,,,,,中西医学比较,周伯度,,,,,,
Doctrine_bbaa8815ad,西医自中国周烈王时即有解剖之学，至今析极毫厘，何如其旁，而不知犹是迹象也,,Doctrine,1,-1.73613,-0.70722,0,西医自中国周烈王时即有解剖之学，至今析极毫厘，何如其旁，而不知犹是迹象也,,,,,,,中西医学比较,周伯度,,,,,,
Doctrine_888bba248b,中医不局限于见其所可见而不见其所不见，此为中医之优势所在,,Doctrine,1,-1.72623,-0.70368,0,中医不局限于见其所可见而不见其所不见，此为中医之优势所在,,,,,,,中医优势,周伯度,,,,,,
Doctrine_63c1f7be92,持中西之平，阐造物之秘，洵为有功医学,,Doctrine,1,-1.78873,-0.67279,0,持中西之平，阐造物之秘，洵为有功医学,,,,,,,唐容川中西汇通思想评价,周伯度,,,,,,
Doctrine_f204713836,古圣惟不专讲解剖，是以医学得诣于至极,,Doctrine,1,-1.48881,-0.48353,0,古圣惟不专讲解剖，是以医学得诣于至极,,,,,,,中医不专讲解剖而至极,周氏,,,,,,
Doctrine_b444adc7dc,西医之短，即在其守旧不变，吾知西医居中国，待多历年所，必有读中书而翻然改计者矣,,Doctrine,1,-1.47924,-0.47635,0,西医之短，即在其守旧不变，吾知西医居中国，待多历年所，必有读中书而翻然改计者矣,,,,,,,西医之短与中西医转变预测,周氏,,,,,,
Doctrine_2c05f759ae,喻氏以《金匮》痉病脉如蛇，与鼻塞内药鼻中两条当之,,Doctrine,1,-1.05392,-1.17325,86,喻氏以《金匮》痉病脉如蛇，与鼻塞内药鼻中两条当之,,,,,,,湿,喻氏,,,,,,
Doctrine_9345b3246e,下一条，确是湿上甚之证，上一条，则仲景景明云痉病，且著其风强险恶之状，不当指为上甚之湿,,Doctrine,1,-1.72886,-0.71479,0,下一条，确是湿上甚之证，上一条，则仲景景明云痉病，且著其风强险恶之状，不当指为上甚之湿,,,,,,,湿,周伯度,,,,,,
Doctrine_4659dbdd3b,治上甚之湿，以局方羌活胜湿汤为佳,,Doctrine,1,-1.79907,-0.67461,0,治上甚之湿，以局方羌活胜湿汤为佳,,,,,,,湿,周伯度,,,,,,
Doctrine_7c4d53c798,然并不治痉即足寒亦当更详其因，未可以此漫施也,,Doctrine,1,-1.77891,-0.7025,0,然并不治痉即足寒亦当更详其因，未可以此漫施也,,,,,,,湿,周伯度,,,,,,
Doctrine_6d5b3c2de4,湿分外感之湿与内伤之湿,,Doctrine,1,-2.03062,0.81783,516,湿分外感之湿与内伤之湿,,,,,,,湿病分类,,,,,,,
Doctrine_e95131001e,外感之湿多因正气不足又遭逢雾雨水湿所致,,Doctrine,1,-1.11472,-1.02793,517,外感之湿多因正气不足又遭逢雾雨水湿所致,,,,,,,外感湿病因,,,,,,,
Doctrine_dd993395c8,过食肥甘、贪凉饮冷、情志失调等致脏腑功能失调、水液代谢失常则发为内湿,,Doctrine,1,-0.48672,0.86046,518,过食肥甘、贪凉饮冷、情志失调等致脏腑功能失调、水液代谢失常则发为内湿,,,,,,,内伤湿病因,,,,,,,
Doctrine_23832ebee9,内伤之湿久之易郁而化热,,Doctrine,1,-2.34658,-0.17745,519,内伤之湿久之易郁而化热,,,,,,,内伤湿转化,,,,,,,
Doctrine_5f58099bd0,伤于湿者，下先受之,,Doctrine,1,-2.26415,-0.21367,87,伤于湿者，下先受之,,,,,,,湿邪传变,,,,,,,
Doctrine_098f8318f2,湿为阴邪，湿性重浊、趋下，易侵袭人体下部脏腑，易伤阳气,,Doctrine,1,-0.32452,-0.57363,520,湿为阴邪，湿性重浊、趋下，易侵袭人体下部脏腑，易伤阳气,,,,,,,湿邪性质,,,,,,,
Doctrine_4284d22d66,常见头身困重、大便粘滞、小便浑浊等症状,,Doctrine,1,-1.44104,1.07372,521,常见头身困重、大便粘滞、小便浑浊等症状,,,,,,,湿病症状,,,,,,,
Doctrine_d08914b103,因势导利是治疗湿邪为病的重要治则,,Doctrine,1,-1.74897,-1.03377,522,因势导利是治疗湿邪为病的重要治则,,,,,,,湿病治则,,,,,,,
Doctrine_dbd3f01227,湿在上在表者以发汗之法祛之，湿在下在内者或燥之，或导湿从二便而去,,Doctrine,1,-0.20426,0.32989,523,湿在上在表者以发汗之法祛之，湿在下在内者或燥之，或导湿从二便而去,,,,,,,湿病治法,,,,,,,
Doctrine_8cf0f1c9b9,风所来之方不同，亦随时令为寒温,,Doctrine,1,-1.76175,-0.68584,0,风所来之方不同，亦随时令为寒温,,,,,,,风,周伯度,,,,,,
Doctrine_7a724ae6bf,邪之所凑，其气必虚,,Doctrine,1,-2.19094,0.44613,524,邪之所凑，其气必虚,,,,,,,风,,,,,,,
Doctrine_ec1067e0f2,风从外入，令人振寒,,Doctrine,1,-1.26586,-1.10166,29,风从外入，令人振寒,,,,,,,风,,,,,,,
Doctrine_ef6c8d8e88,考古以辛温发散为治，理自莫易,,Doctrine,1,-1.77136,-0.6952,0,考古以辛温发散为治，理自莫易,,,,,,,风（治法,,,,,,,
Doctrine_939c968457,若已传阳明化热，与所感为温热之风，则不在此例,,Doctrine,1,-1.73883,-0.68715,0,若已传阳明化热，与所感为温热之风，则不在此例,,,,,,,风（治法,周伯度,,,,,,
Doctrine_04eef8f5cf,《伤寒论》之中风，犹今之谓伤风，不过有轻重之分,,Doctrine,1,-1.75976,-0.66915,0,《伤寒论》之中风，犹今之谓伤风，不过有轻重之分,,,,,,,中风与伤风,周伯度,,,,,,
Doctrine_50784a9f6f,桂枝汤于四时伤风，亦有宜者,,Doctrine,1,-1.80239,-0.66465,0,桂枝汤于四时伤风，亦有宜者,,,,,,,桂枝汤,,,,,,,
Doctrine_f47a7590d0,必汗自出而脉浮弱，始为切合,,Doctrine,1,-1.74025,-0.69756,0,必汗自出而脉浮弱，始为切合,,,,,,,桂枝汤,周伯度,,,,,,
Doctrine_8da2c021d8,至下之地，春菊常在，故东南卑湿之区，伤风最多,,Doctrine,1,-0.31772,0.80553,29,至下之地，春菊常在，故东南卑湿之区，伤风最多,,,,,,,伤风病因地域,,,,,,,
Doctrine_0b16cdff4e,伤风不解便成劳,,Doctrine,1,-1.4241,-0.14263,0,伤风不解便成劳,,,,,,,伤风预后,尤在泾,,,,,,
Doctrine_7362bc04c7,伤风而下虚，亦每有数日而毙者,,Doctrine,1,-1.7574,-0.70675,0,伤风而下虚，亦每有数日而毙者,,,,,,,伤风与下虚,周伯度,,,,,,
Doctrine_2c551009d2,误入麻黄汤，即与伤寒戴阳证相似,,Doctrine,1,-1.74704,-0.70852,0,误入麻黄汤，即与伤寒戴阳证相似,,,,,,,误治与戴阳证,周伯度,,,,,,
Doctrine_91707a591f,有一种似伤风而实非伤风，乃为肾元久亏，肾水泛滥以为痰，浮阳冲激而成嗽也,,Doctrine,1,-1.77368,-0.65639,0,有一种似伤风而实非伤风，乃为肾元久亏，肾水泛滥以为痰，浮阳冲激而成嗽也,,,,,,,似伤风非伤风之辨,周伯度,,,,,,
Doctrine_ac86db55ca,风性善行数变，腠理开张阳气外泄而自觉恶寒,,Doctrine,1,-0.70578,-1.08052,525,风性善行数变，腠理开张阳气外泄而自觉恶寒,,,,,,,风,,,,,,,
Doctrine_2198e6ee8d,太阳病，发热，汗出，恶风，脉缓者，名为中风,,Doctrine,1,-1.29463,1.17442,30,太阳病，发热，汗出，恶风，脉缓者，名为中风,,,,,,,中风,,,,,,,
Doctrine_3560d3b68b,太阳病，或已发热，或未发热，必恶寒，体痛，呕逆，脉阴阳俱紧者，为传也,,Doctrine,1,-0.84813,0.97507,526,太阳病，或已发热，或未发热，必恶寒，体痛，呕逆，脉阴阳俱紧者，为传也,,,,,,,伤寒,,,,,,,
Doctrine_9870c10ff0,伤寒与伤风均为太阳病，伤寒症状较伤风更重，但伤风虽为小病，久不医治也会拖延成劳病，治疗时需与治伤寒一般平等对待,,Doctrine,1,-2.14914,-0.53084,527,伤寒与伤风均为太阳病，伤寒症状较伤风更重，但伤风虽为小病，久不医治也会拖延成劳病，治疗时需与治伤寒一般平等对待,,,,,,,伤寒与伤风,,,,,,,
Doctrine_4025f2d3e5,若发汗已，身灼热者，名曰风温,,Doctrine,1,-1.09011,-0.37168,0,若发汗已，身灼热者，名曰风温,,,,,,,风温,,,,,,,
Doctrine_1758e27d76,阳脉浮滑，阴脉濡弱者，更遇于风，变为风温,,Doctrine,1,-0.07971,0.42634,89,阳脉浮滑，阴脉濡弱者，更遇于风，变为风温,,,,,,,风温,,,,,,,
Doctrine_d3ccc3f6c2,以前风未绝，后风继之，以阳遇阳，相得益炽,,Doctrine,1,-1.404,-0.16587,0,以前风未绝，后风继之，以阳遇阳，相得益炽,,,,,,,风温,尤在泾,,,,,,
Doctrine_eed4b32279,以素伤于反复伤于热，风热相搏，即为风温,,Doctrine,1,-1.46675,0.98928,88,以素伤于反复伤于热，风热相搏，即为风温,,,,,,,风温,陶节庵,,,,,,
Doctrine_b8ad733fa5,以冬温春温，吸受风温，先犯手太阴者为风温,,Doctrine,1,-1.34839,-1.09209,530,以冬温春温，吸受风温，先犯手太阴者为风温,,,,,,,风温,近人,,,,,,
Doctrine_24be70d2e9,此条当与上条连讲为是,,Doctrine,1,-1.79393,-0.68377,0,此条当与上条连讲为是,,,,,,,风温,周伯度,,,,,,
Doctrine_b2f60f9dae,此叶天士、陈平伯辈论风温皆是，可取以为则也,,Doctrine,1,-1.77073,-0.63977,0,此叶天士、陈平伯辈论风温皆是，可取以为则也,,,,,,,风温,周伯度,,,,,,
Doctrine_751e47c0b9,风温与湿温，同为外感之温病,,Doctrine,1,-1.76722,-0.67653,0,风温与湿温，同为外感之温病,,,,,,,风温湿温病名归类,周伯度,,,,,,
Doctrine_956be94d76,《难经》亦谓之伤寒,,Doctrine,1,-0.25964,0.73847,531,《难经》亦谓之伤寒,,,,,,,风温湿温之古称,,,,,,,
Doctrine_092ffd3fcd,风温病，春月与冬季居多，其证或恶风，或不恶风，必身热咳嗽烦渴,,Doctrine,1,-1.7545,-0.67824,0,风温病，春月与冬季居多，其证或恶风，或不恶风，必身热咳嗽烦渴,,,,,,,风温发病季节与证候,周伯度,,,,,,
Doctrine_8002048d7c,风温为燥热之邪，燥则伤阴，热则伤津，泄热和阴，是一定之治法,,Doctrine,1,-1.74053,-0.71675,0,风温为燥热之邪，燥则伤阴，热则伤津，泄热和阴，是一定之治法,,,,,,,风温病机与治法,周伯度,,,,,,
Doctrine_5a163d43e5,陶节庵与喻氏叙风温证，俱有头痛字,,Doctrine,1,-2.20779,0.06736,532,陶节庵与喻氏叙风温证，俱有头痛字,,,,,,,风温证头痛,陶节庵；喻氏,,,,,,
Doctrine_fe2af719db,风温有头痛，毕竟如此，但使看者愈难矣,,Doctrine,1,-1.01849,-0.23523,0,风温有头痛，毕竟如此，但使看者愈难矣,,,,,,,风温证头痛,叶天士,,,,,,
Doctrine_46309b9cab,风为百病之长，常兼夹他邪致病,,Doctrine,1,-1.85881,-0.77467,535,风为百病之长，常兼夹他邪致病,,,,,,,风邪致病,,,,,,,
Doctrine_1fd982a88e,太阳病，发热而渴，不恶寒者为温病。若发汗已，身灼热者，名风温。,,Doctrine,1,-2.20995,-0.01005,30,太阳病，发热而渴，不恶寒者为温病。若发汗已，身灼热者，名风温。,,,,,,,风温辨证,,,,,,,
Doctrine_fcabf2d5a6,风温乃肺先受邪，逆传心包，治在上焦,,Doctrine,1,-0.96786,-0.20446,0,风温乃肺先受邪，逆传心包，治在上焦,,,,,,,风温病机与治法,叶天士,,,,,,
Doctrine_89741c75a4,风温初起以辛凉清解为主，散在表之邪，后期则治以养阴生津、泄热护胃,,Doctrine,1,-0.08163,0.12089,536,风温初起以辛凉清解为主，散在表之邪，后期则治以养阴生津、泄热护胃,,,,,,,风温治法,,,,,,,
Doctrine_bec7bd7d50,《外台》《巢氏病源》所谓风热即为风温,,Doctrine,1,-2.13208,0.6971,537,《外台》《巢氏病源》所谓风热即为风温,,,,,,,风热与风温关系,,,,,,,
Doctrine_55cd26a3d7,检谱对奕奕必败，拘方治病病必殆,,Doctrine,1,-2.3125,-0.33143,540,检谱对奕奕必败，拘方治病病必殆,,,,,,,治病不拘古方,,,,,,,
Doctrine_2df93d2c03,用药主张轻清养胃，注重药性,,Doctrine,1,-1.51647,-0.28414,0,用药主张轻清养胃，注重药性,,,,,,,用药法,赵晴初,,,,,,
Doctrine_40fd0e78f2,余自已冠后，喜读医书，有所见闻，随手识之，间附以心得，以备他日之参考,,Doctrine,1,-1.60604,-1.10041,543,余自已冠后，喜读医书，有所见闻，随手识之，间附以心得，以备他日之参考,,,,,,,读书临证心得记录,赵氏,,,,,,
Doctrine_b82c8c7900,治病用药，首贵识证,,Doctrine,1,-1.56167,-0.1808,0,治病用药，首贵识证,,,,,,,辨证识证,赵晴初,,,,,,
Doctrine_0d7a708f07,学医犹学奕也，医书犹奕谱也。世之善奕者，未有不专心致志于奕谱，而后始有得心应手之一候。然对局之际，检谱以应敌，则胶柱鼓瑟,,Doctrine,1,-1.55436,-0.25675,0,学医犹学奕也，医书犹奕谱也。世之善奕者，未有不专心致志于奕谱，而后始有得心应手之一候。然对局之际，检谱以应敌，则胶柱鼓瑟，必败之道也。医何独不然？,,,,,,,反对拘方制药,赵晴初,,,,,,
Doctrine_297fb2940a,执死方以治活病，人命其何堪哉！,,Doctrine,1,-1.49745,-0.29299,0,执死方以治活病，人命其何堪哉！,,,,,,,反对执死方,赵晴初,,,,,,
Doctrine_f8dbd10731,古人随证以立方，非立方以待病，熟察病情，详审用药，味味与病，针锋相对，无滥无遗，适至其所。如写真焉，肖其人而止，不可以意,,Doctrine,1,-1.4875,-0.28964,0,古人随证以立方，非立方以待病，熟察病情，详审用药，味味与病，针锋相对，无滥无遗，适至其所。如写真焉，肖其人而止，不可以意增减也。千变万化之中，具有一定不易之理，活泼圆机，有非语言文字所能解说，在学者心领神会而已。其所以设立方名者，规矩准绳，昭示来学，非谓某方一定治某病、某病一定用某方也。,,,,,,,随证立方,赵晴初,,,,,,
Doctrine_e608b96bf4,药随病为转移，方随证为增减，因物付物，何容心焉？设悬拟一方，以治一病，印定后人眼目，天下岂有呆板之病证、呆板之方药耶？,,Doctrine,1,-1.56479,-0.21698,0,药随病为转移，方随证为增减，因物付物，何容心焉？设悬拟一方，以治一病，印定后人眼目，天下岂有呆板之病证、呆板之方药耶？,,,,,,,方随证增减,赵晴初,,,,,,
Doctrine_4ab7cc2244,误下变结胸是阳凑于阴,,Doctrine,1,-1.46664,-0.28478,0,误下变结胸是阳凑于阴,,,,,,,误下变结胸病机,赵晴初,,,,,,
Doctrine_f8478cae50,误汗成痞气是阴乘于阳,,Doctrine,1,-1.56244,-0.24545,0,误汗成痞气是阴乘于阳,,,,,,,误汗成痞气病机,赵晴初,,,,,,
